bbd0aaac2c9572266ace900240e7bfd6ce4c1eba,DELETE,regular-file,assets/img/boku_small.gif,29187280,
d344a8f9d40c00662d313d98f6e941e9beb88383,DELETE,regular-file,assets/pdf/dis21-metaphors.pdf,6136183,
b3b8f327e9407337f00dcedcc7bacf49f200302f,DELETE,regular-file,assets/pdf/hri19-cyclegans.pdf,14056398,
eba9ca23f1ff421a52e69bea70f9a8d4a29e77d3,DELETE,regular-file,assets/pdf/thri-blossom.pdf,28812832,
